timestamp,T2M,RH2M,WS10M,WD10M,PRECTOTCORR,PS,T2MDEW
2019-08-12 22:00:00,29.72,81.0,1.47,216.4,0.0,97.59,26.14
2019-08-12 23:00:00,29.12,82.87,1.68,217.5,0.0,97.56,25.93
2019-08-13 00:00:00,28.6,84.0,1.83,224.8,0.0,97.51,25.64
2019-08-13 01:00:00,28.25,85.05,1.8,237.5,0.01,97.47,25.52
2019-08-13 02:00:00,28.05,85.93,1.69,252.7,0.01,97.47,25.49
2019-08-13 03:00:00,27.93,86.41,1.69,267.3,0.0,97.47,25.47
2019-08-13 04:00:00,27.78,86.89,1.76,279.8,0.0,97.48,25.42
2019-08-13 05:00:00,28.01,86.7,1.79,290.3,0.0,97.53,25.6
2019-08-13 06:00:00,29.7,78.2,2.7,299.8,0.0,97.6,25.51
2019-08-13 07:00:00,32.15,67.69,3.35,312.0,0.0,97.64,25.43
2019-08-13 08:00:00,33.9,61.41,3.6,322.0,0.11,97.69,25.47
2019-08-13 09:00:00,34.89,58.39,3.34,333.9,0.12,97.71,25.53
2019-08-13 10:00:00,35.35,57.11,2.96,346.1,0.19,97.7,25.59
2019-08-13 11:00:00,35.56,56.27,2.64,357.2,0.29,97.67,25.52
2019-08-13 12:00:00,35.87,55.01,2.35,4.4,0.41,97.63,25.44
2019-08-13 13:00:00,35.39,56.64,1.86,8.7,0.61,97.58,25.49
2019-08-13 14:00:00,34.79,58.72,1.37,7.5,0.64,97.54,25.53
2019-08-13 15:00:00,34.42,60.7,1.07,350.9,0.49,97.5,25.75
2019-08-13 16:00:00,33.99,61.73,1.07,329.6,0.36,97.49,25.6
2019-08-13 17:00:00,33.04,65.74,1.22,318.3,0.19,97.5,25.77
2019-08-13 18:00:00,31.84,76.54,1.08,312.4,0.13,97.53,27.19
2019-08-13 19:00:00,31.23,80.41,1.04,302.0,0.13,97.57,27.48
2019-08-13 20:00:00,30.89,80.48,1.03,303.1,0.09,97.65,27.16
2019-08-13 21:00:00,30.67,80.38,0.95,315.9,0.12,97.73,26.93
2019-08-13 22:00:00,30.47,80.29,0.84,329.2,0.21,97.77,26.72
2019-08-13 23:00:00,30.17,80.83,0.76,353.2,0.33,97.78,26.53
2019-08-14 00:00:00,29.76,82.42,0.76,31.0,0.54,97.78,26.47
2019-08-14 01:00:00,29.22,85.95,0.87,59.0,0.7,97.75,26.65
2019-08-14 02:00:00,28.74,88.67,0.93,77.0,0.66,97.7,26.7
2019-08-14 03:00:00,28.27,90.77,1.07,92.7,0.62,97.66,26.64
2019-08-14 04:00:00,27.82,92.54,1.31,102.8,0.48,97.68,26.53
2019-08-14 05:00:00,27.56,93.15,1.8,106.1,0.41,97.74,26.38
2019-08-14 06:00:00,27.8,91.84,2.94,108.4,0.55,97.82,26.38
2019-08-14 07:00:00,28.3,89.78,3.44,109.9,0.78,97.88,26.48
2019-08-14 08:00:00,29.28,83.68,3.81,112.9,0.44,97.95,26.25
2019-08-14 09:00:00,30.98,74.62,4.1,116.5,0.36,97.96,25.96
2019-08-14 10:00:00,32.25,67.39,4.12,120.6,0.25,97.94,25.46
2019-08-14 11:00:00,33.03,63.34,4.08,125.7,0.17,97.9,25.16
2019-08-14 12:00:00,33.5,61.17,4.01,130.8,0.13,97.82,25.03
2019-08-14 13:00:00,34.03,59.33,3.83,134.7,0.13,97.73,25.0
2019-08-14 14:00:00,34.33,58.39,3.29,138.1,0.15,97.65,25.01
2019-08-14 15:00:00,34.28,58.52,2.44,141.2,0.17,97.6,24.99
2019-08-14 16:00:00,33.83,61.29,1.63,142.2,0.08,97.57,25.36
2019-08-14 17:00:00,33.28,62.23,1.12,139.3,0.03,97.58,25.07
2019-08-14 18:00:00,32.11,70.01,0.66,130.7,0.01,97.64,25.94
2019-08-14 19:00:00,31.72,71.01,0.47,113.8,0.01,97.72,25.82
2019-08-14 20:00:00,31.23,72.9,0.54,104.0,0.01,97.79,25.79
2019-08-14 21:00:00,30.6,77.66,0.7,111.0,0.08,97.83,26.26
2019-08-14 22:00:00,29.91,83.15,0.83,111.9,0.14,97.85,26.75
2019-08-14 23:00:00,29.15,87.48,0.92,98.1,0.28,97.85,26.88
2019-08-15 00:00:00,28.46,89.62,1.0,84.2,0.67,97.84,26.6
2019-08-15 01:00:00,27.77,90.88,1.35,79.8,1.24,97.8,26.18
2019-08-15 02:00:00,27.38,93.06,1.32,79.1,1.78,97.76,26.19
2019-08-15 03:00:00,27.13,94.68,1.49,80.0,2.13,97.75,26.23
2019-08-15 04:00:00,26.93,96.22,1.88,78.6,1.78,97.78,26.3
2019-08-15 05:00:00,26.93,96.2,2.52,83.4,0.75,97.81,26.3
2019-08-15 06:00:00,27.21,94.9,3.5,87.7,0.21,97.86,26.34
2019-08-15 07:00:00,27.51,93.37,3.61,87.0,0.13,97.91,26.36
2019-08-15 08:00:00,28.06,87.99,4.33,84.7,0.86,97.94,25.91
2019-08-15 09:00:00,29.35,79.93,5.34,84.6,1.33,97.94,25.55
2019-08-15 10:00:00,31.32,70.36,6.36,88.6,0.85,97.9,25.3
2019-08-15 11:00:00,32.64,64.85,6.91,94.0,0.23,97.83,25.19
2019-08-15 12:00:00,33.3,62.38,6.94,97.8,0.06,97.75,25.16
2019-08-15 13:00:00,33.47,61.83,6.65,97.9,0.03,97.66,25.16
2019-08-15 14:00:00,33.25,62.46,6.02,95.2,0.03,97.6,25.13
2019-08-15 15:00:00,32.81,63.9,5.35,90.6,0.03,97.56,25.09
2019-08-15 16:00:00,31.96,67.45,4.69,86.0,0.01,97.55,25.2
2019-08-15 17:00:00,30.65,74.62,3.76,82.8,0.02,97.56,25.65
2019-08-15 18:00:00,29.11,82.94,3.02,80.9,0.05,97.58,25.94
2019-08-15 19:00:00,28.47,85.57,3.67,81.2,0.04,97.64,25.85
2019-08-15 20:00:00,28.01,87.94,4.15,79.0,0.03,97.69,25.85
2019-08-15 21:00:00,27.59,90.72,4.11,73.0,0.04,97.72,25.96
2019-08-15 22:00:00,27.24,92.69,4.23,66.0,0.04,97.72,25.99
2019-08-15 23:00:00,26.96,93.84,4.46,60.2,0.05,97.68,25.91
2019-08-16 00:00:00,26.71,94.63,4.66,56.5,0.23,97.65,25.8
2019-08-16 01:00:00,26.54,94.97,4.82,55.9,0.64,97.6,25.69
2019-08-16 02:00:00,26.41,95.27,4.86,58.5,0.25,97.57,25.61
2019-08-16 03:00:00,26.29,95.4,4.96,69.6,0.03,97.56,25.52
2019-08-16 04:00:00,26.05,94.33,5.31,87.7,0.01,97.58,25.09
2019-08-16 05:00:00,25.66,93.97,5.22,96.8,0.0,97.62,24.65
2019-08-16 06:00:00,25.91,92.0,5.2,96.4,0.0,97.67,24.53
2019-08-16 07:00:00,26.81,84.97,5.68,96.8,0.0,97.71,24.1
2019-08-16 08:00:00,28.13,76.55,6.4,94.3,0.03,97.75,23.66
2019-08-16 09:00:00,29.52,70.43,6.86,93.4,0.1,97.78,23.59
2019-08-16 10:00:00,30.63,65.86,7.18,92.2,0.17,97.76,23.55
2019-08-16 11:00:00,31.4,62.89,7.46,90.5,0.27,97.69,23.49
2019-08-16 12:00:00,31.53,62.7,7.46,89.3,0.36,97.59,23.57
2019-08-16 13:00:00,31.64,63.13,7.33,89.7,0.43,97.49,23.79
2019-08-16 14:00:00,31.6,64.2,7.21,92.3,0.47,97.4,24.03
2019-08-16 15:00:00,31.24,66.53,6.95,96.5,0.37,97.34,24.29
2019-08-16 16:00:00,30.42,71.0,6.26,99.9,0.25,97.32,24.59
2019-08-16 17:00:00,29.17,78.83,4.62,99.2,0.24,97.34,25.14
2019-08-16 18:00:00,27.88,86.87,3.3,92.1,0.38,97.38,25.52
2019-08-16 19:00:00,27.33,89.85,3.54,88.5,0.42,97.45,25.55
2019-08-16 20:00:00,26.97,92.09,3.63,84.8,0.36,97.52,25.6
2019-08-16 21:00:00,26.73,93.46,3.79,80.9,0.26,97.54,25.6
2019-08-16 22:00:00,26.53,94.39,4.17,77.8,0.27,97.53,25.59
2019-08-16 23:00:00,26.44,94.28,4.79,81.0,0.39,97.5,25.48
2019-08-17 00:00:00,26.32,94.42,5.27,83.9,0.35,97.46,25.38
2019-08-17 01:00:00,26.14,94.8,5.43,85.5,0.29,97.41,25.27
2019-08-17 02:00:00,25.95,95.2,5.38,87.4,0.16,97.38,25.14
2019-08-17 03:00:00,25.79,95.63,5.2,88.5,0.12,97.36,25.06
2019-08-17 04:00:00,25.74,95.74,5.05,92.4,0.11,97.38,25.03
2019-08-17 05:00:00,25.76,95.82,4.85,98.8,0.1,97.43,25.06
2019-08-17 06:00:00,26.31,94.47,5.2,106.0,0.14,97.5,25.37
2019-08-17 07:00:00,27.07,90.51,6.27,119.2,0.32,97.55,25.41
2019-08-17 08:00:00,28.06,84.17,6.84,126.2,0.33,97.59,25.16
2019-08-17 09:00:00,29.27,77.47,7.06,128.2,0.5,97.61,24.94
2019-08-17 10:00:00,30.39,72.87,7.01,128.3,0.56,97.6,24.99
2019-08-17 11:00:00,31.3,70.32,6.66,128.8,0.53,97.54,25.27
2019-08-17 12:00:00,31.97,69.55,6.11,129.9,0.46,97.47,25.72
2019-08-17 13:00:00,31.97,71.21,5.55,131.4,0.41,97.42,26.12
2019-08-17 14:00:00,31.62,74.31,5.35,132.4,0.35,97.38,26.52
2019-08-17 15:00:00,31.07,78.55,5.07,134.1,0.28,97.37,26.92
2019-08-17 16:00:00,30.33,83.55,4.71,138.2,0.2,97.36,27.26
2019-08-17 17:00:00,29.43,87.94,4.63,146.6,0.15,97.39,27.24
2019-08-17 18:00:00,28.56,91.06,4.89,159.5,0.17,97.46,26.99
2019-08-17 19:00:00,27.86,92.55,5.12,173.2,0.19,97.57,26.57
2019-08-17 20:00:00,27.21,92.9,4.71,181.2,0.2,97.68,25.99
2019-08-17 21:00:00,26.7,93.29,4.09,186.3,0.22,97.74,25.55
2019-08-17 22:00:00,26.37,94.21,3.76,187.0,0.45,97.77,25.4
2019-08-17 23:00:00,26.04,95.79,3.51,182.0,0.93,97.76,25.33
2019-08-18 00:00:00,25.85,96.52,3.25,173.1,1.39,97.73,25.28
2019-08-18 01:00:00,25.75,96.65,3.17,172.0,1.87,97.7,25.2
2019-08-18 02:00:00,25.69,96.66,3.0,176.9,1.89,97.69,25.14
2019-08-18 03:00:00,25.62,96.81,2.76,182.3,1.89,97.72,25.09
2019-08-18 04:00:00,25.52,96.96,2.61,182.4,1.47,97.76,25.03
2019-08-18 05:00:00,25.57,96.58,2.81,181.2,0.68,97.81,25.01
2019-08-18 06:00:00,26.16,94.54,3.58,181.1,0.27,97.86,25.24
2019-08-18 07:00:00,27.11,90.86,3.67,192.9,0.11,97.92,25.5
2019-08-18 08:00:00,28.32,84.62,3.62,213.2,0.73,97.97,25.5
2019-08-18 09:00:00,29.39,79.85,3.31,227.7,0.78,97.98,25.58
2019-08-18 10:00:00,30.29,76.54,3.0,240.7,0.96,97.95,25.72
2019-08-18 11:00:00,31.14,73.49,2.81,256.9,1.31,97.9,25.87
2019-08-18 12:00:00,31.61,71.84,2.71,273.6,1.62,97.84,25.93
2019-08-18 13:00:00,31.57,72.44,2.55,285.7,1.62,97.8,26.03
2019-08-18 14:00:00,31.36,73.82,2.22,292.8,1.16,97.77,26.14
2019-08-18 15:00:00,31.08,75.88,1.98,297.1,0.68,97.77,26.34
2019-08-18 16:00:00,30.7,79.11,1.67,302.3,0.33,97.78,26.68
2019-08-18 17:00:00,29.91,81.6,1.59,305.0,0.09,97.81,26.44
2019-08-18 18:00:00,28.83,89.38,1.18,302.9,0.03,97.85,26.93
2019-08-18 19:00:00,28.31,90.31,1.27,301.2,0.01,97.91,26.59
2019-08-18 20:00:00,27.92,91.09,1.31,301.3,0.0,97.97,26.36
2019-08-18 21:00:00,27.53,91.93,1.37,301.6,0.0,98.0,26.13
2019-08-18 22:00:00,27.17,92.42,1.46,301.8,0.0,98.02,25.86
2019-08-18 23:00:00,26.82,93.4,1.59,304.5,0.01,98.04,25.68
2019-08-19 00:00:00,26.44,94.56,1.79,308.7,0.01,98.02,25.52
2019-08-19 01:00:00,26.05,95.5,1.94,312.5,0.02,97.99,25.31
2019-08-19 02:00:00,25.68,96.57,1.99,313.4,0.03,97.96,25.12
2019-08-19 03:00:00,25.41,97.35,2.05,312.4,0.02,97.95,24.99
2019-08-19 04:00:00,25.2,97.84,2.02,310.4,0.04,97.97,24.86
2019-08-19 05:00:00,25.32,97.15,2.18,306.6,0.06,98.03,24.86
2019-08-19 06:00:00,26.55,92.84,2.98,300.2,0.11,98.11,25.32
2019-08-19 07:00:00,28.29,83.17,3.31,301.1,0.33,98.2,25.18
2019-08-19 08:00:00,29.77,73.99,3.77,303.6,0.26,98.25,24.66
2019-08-19 09:00:00,30.99,68.26,3.85,305.2,0.35,98.26,24.48
2019-08-19 10:00:00,31.98,64.9,3.78,306.0,0.43,98.23,24.57
2019-08-19 11:00:00,32.63,62.83,3.62,306.8,0.48,98.17,24.64
2019-08-19 12:00:00,33.17,61.33,3.46,307.7,0.41,98.09,24.74
2019-08-19 13:00:00,33.47,60.35,3.35,308.1,0.31,98.01,24.75
2019-08-19 14:00:00,33.45,60.14,3.25,308.4,0.22,97.95,24.67
2019-08-19 15:00:00,33.25,60.25,3.08,308.8,0.13,97.91,24.52
2019-08-19 16:00:00,32.68,63.05,2.63,308.0,0.08,97.9,24.74
2019-08-19 17:00:00,31.3,68.35,2.49,305.7,0.05,97.93,24.77
2019-08-19 18:00:00,29.12,81.13,2.03,305.2,0.03,97.97,25.56
2019-08-19 19:00:00,28.33,82.55,2.15,308.2,0.02,98.03,25.1
2019-08-19 20:00:00,27.8,83.5,2.18,313.5,0.02,98.09,24.77
2019-08-19 21:00:00,27.34,84.39,2.15,318.8,0.01,98.1,24.5
2019-08-19 22:00:00,26.91,85.27,2.09,324.0,0.01,98.08,24.25
2019-08-19 23:00:00,26.5,86.53,2.02,329.0,0.01,98.05,24.08
2019-08-20 00:00:00,26.11,88.06,1.92,334.8,0.01,98.02,24.01
2019-08-20 01:00:00,25.77,89.67,1.81,340.0,0.02,97.97,23.96
2019-08-20 02:00:00,25.45,91.37,1.79,335.6,0.02,97.96,23.97
2019-08-20 03:00:00,25.17,92.9,1.89,327.7,0.02,97.95,23.96
2019-08-20 04:00:00,24.96,94.33,2.12,321.5,0.01,97.97,24.01
2019-08-20 05:00:00,25.07,94.91,2.74,315.7,0.03,98.0,24.22
2019-08-20 06:00:00,26.2,91.89,3.91,309.9,0.06,98.07,24.8
2019-08-20 07:00:00,28.21,84.42,3.99,312.2,0.16,98.13,25.35
2019-08-20 08:00:00,30.19,74.54,4.17,320.8,0.01,98.17,25.19
2019-08-20 09:00:00,31.35,69.38,3.88,328.2,0.01,98.19,25.1
2019-08-20 10:00:00,32.11,66.51,3.9,331.7,0.03,98.17,25.1
2019-08-20 11:00:00,32.78,64.02,4.17,331.8,0.03,98.13,25.1
2019-08-20 12:00:00,33.21,62.05,4.52,331.6,0.02,98.06,24.97
2019-08-20 13:00:00,33.39,60.39,4.95,331.1,0.02,97.98,24.7
2019-08-20 14:00:00,33.35,59.48,5.0,330.9,0.01,97.89,24.4
2019-08-20 15:00:00,33.26,58.42,4.88,330.1,0.01,97.83,24.02
2019-08-20 16:00:00,32.33,62.01,4.14,329.5,0.0,97.79,24.13
2019-08-20 17:00:00,30.88,69.94,3.23,329.5,0.0,97.79,24.77
2019-08-20 18:00:00,28.58,78.61,2.57,329.8,0.0,97.83,24.52
2019-08-20 19:00:00,27.62,80.97,2.61,329.1,0.0,97.89,24.08
2019-08-20 20:00:00,26.91,82.94,2.57,329.2,0.0,97.95,23.79
2019-08-20 21:00:00,26.28,84.65,2.52,331.0,0.0,97.96,23.51
2019-08-20 22:00:00,25.73,86.52,2.41,334.4,0.0,97.96,23.33
2019-08-20 23:00:00,25.33,88.01,2.23,337.6,0.0,97.94,23.22
2019-08-21 00:00:00,25.03,88.93,2.03,336.8,0.0,97.91,23.11
2019-08-21 01:00:00,24.76,89.85,1.89,330.4,0.0,97.87,23.01
2019-08-21 02:00:00,24.46,91.0,1.86,319.8,0.0,97.85,22.91
2019-08-21 03:00:00,24.12,92.25,1.94,309.4,0.0,97.83,22.81
2019-08-21 04:00:00,23.82,93.26,2.05,301.4,0.0,97.84,22.69
2019-08-21 05:00:00,23.95,93.17,2.1,296.9,0.0,97.86,22.8
2019-08-21 06:00:00,25.96,84.71,3.1,295.8,0.0,97.91,23.2
2019-08-21 07:00:00,27.8,78.65,3.11,297.6,0.0,97.95,23.77
2019-08-21 08:00:00,30.73,65.72,4.08,308.3,0.01,97.99,23.59
2019-08-21 09:00:00,32.71,57.42,4.86,316.9,0.01,98.01,23.22
2019-08-21 10:00:00,34.04,53.02,5.48,321.8,0.01,97.99,23.13
2019-08-21 11:00:00,34.85,50.61,5.8,323.9,0.01,97.93,23.11
2019-08-21 12:00:00,35.35,49.36,5.66,325.4,0.01,97.87,23.16
2019-08-21 13:00:00,35.56,48.82,5.15,327.0,0.01,97.82,23.16
2019-08-21 14:00:00,35.49,48.58,4.49,328.3,0.01,97.77,23.01
2019-08-21 15:00:00,34.98,49.81,3.91,329.4,0.0,97.73,22.97
2019-08-21 16:00:00,34.21,51.54,3.58,328.9,0.0,97.7,22.82
2019-08-21 17:00:00,31.93,63.59,2.83,330.5,0.0,97.69,24.16
2019-08-21 18:00:00,29.29,72.9,2.56,340.2,0.0,97.7,23.94
2019-08-21 19:00:00,28.38,75.53,2.5,354.3,0.0,97.75,23.67
2019-08-21 20:00:00,27.66,78.53,2.43,10.4,0.0,97.82,23.62
2019-08-21 21:00:00,26.96,81.41,2.38,19.1,0.0,97.85,23.53
2019-08-21 22:00:00,26.37,83.98,2.26,22.9,0.0,97.86,23.48
2019-08-21 23:00:00,25.9,86.07,2.08,24.7,0.0,97.86,23.42
2019-08-22 00:00:00,25.48,87.82,1.84,27.1,0.0,97.86,23.34
2019-08-22 01:00:00,25.16,89.03,1.58,29.7,0.0,97.87,23.26
2019-08-22 02:00:00,24.96,89.26,1.27,26.6,0.0,97.86,23.1
2019-08-22 03:00:00,24.8,89.33,1.06,8.1,0.0,97.86,22.95
2019-08-22 04:00:00,24.49,90.62,1.08,343.9,0.0,97.88,22.88
2019-08-22 05:00:00,24.44,91.54,1.03,336.7,0.0,97.93,22.99
2019-08-22 06:00:00,25.71,84.65,1.23,328.6,0.0,98.0,22.95
2019-08-22 07:00:00,27.6,76.99,1.36,320.9,0.0,98.05,23.23
2019-08-22 08:00:00,30.66,60.09,2.56,333.0,0.0,98.08,22.06
2019-08-22 09:00:00,32.15,54.31,3.33,338.0,0.0,98.08,21.79
2019-08-22 10:00:00,33.21,51.51,3.85,342.5,0.01,98.05,21.89
2019-08-22 11:00:00,33.96,49.4,4.19,345.8,0.01,97.98,21.9
2019-08-22 12:00:00,34.46,47.93,4.31,348.2,0.02,97.92,21.85
2019-08-22 13:00:00,34.54,47.99,4.22,350.3,0.03,97.85,21.95
2019-08-22 14:00:00,34.38,48.47,4.04,353.8,0.04,97.79,21.98
2019-08-22 15:00:00,33.96,49.74,3.72,357.8,0.03,97.75,22.01
2019-08-22 16:00:00,33.12,53.86,3.14,2.2,0.02,97.75,22.53
2019-08-22 17:00:00,31.47,61.19,2.73,7.8,0.01,97.76,23.1
2019-08-22 18:00:00,29.12,73.76,2.1,23.6,0.0,97.8,23.98
2019-08-22 19:00:00,28.38,75.72,2.1,38.2,0.0,97.84,23.69
2019-08-22 20:00:00,28.01,76.84,1.92,49.0,0.01,97.89,23.59
2019-08-22 21:00:00,27.99,75.64,1.53,60.6,0.01,97.91,23.31
2019-08-22 22:00:00,28.22,72.1,0.99,79.5,0.01,97.91,22.74
2019-08-22 23:00:00,28.46,68.35,0.39,126.6,0.02,97.89,22.09
2019-08-23 00:00:00,27.79,72.21,0.62,237.6,0.02,97.87,22.35
2019-08-23 01:00:00,26.82,79.68,1.21,261.9,0.03,97.84,23.03
2019-08-23 02:00:00,26.14,84.24,1.5,274.6,0.04,97.83,23.29
2019-08-23 03:00:00,25.83,85.82,1.61,287.3,0.05,97.85,23.3
2019-08-23 04:00:00,25.57,86.82,1.67,298.6,0.04,97.89,23.24
2019-08-23 05:00:00,25.52,86.98,1.69,306.3,0.02,97.95,23.22
2019-08-23 06:00:00,26.42,81.09,2.39,311.4,0.02,98.0,22.94
2019-08-23 07:00:00,27.49,76.6,2.4,311.8,0.06,98.05,23.04
2019-08-23 08:00:00,30.36,63.58,2.31,313.1,0.2,98.07,22.7
2019-08-23 09:00:00,32.49,54.37,2.32,317.4,0.2,98.05,22.12
2019-08-23 10:00:00,33.59,51.6,2.3,319.6,0.2,98.01,22.27
2019-08-23 11:00:00,34.43,49.54,2.23,320.5,0.19,97.93,22.36
2019-08-23 12:00:00,35.02,47.98,2.05,321.3,0.17,97.84,22.39
2019-08-23 13:00:00,35.34,47.03,1.76,323.3,0.19,97.77,22.34
2019-08-23 14:00:00,35.37,47.09,1.69,325.4,0.16,97.72,22.39
2019-08-23 15:00:00,35.34,46.91,1.81,326.5,0.08,97.7,22.31
2019-08-23 16:00:00,34.99,48.38,1.83,328.0,0.02,97.7,22.48
2019-08-23 17:00:00,33.6,52.71,1.84,330.4,0.0,97.71,22.6
2019-08-23 18:00:00,31.34,68.77,1.65,339.5,0.0,97.74,24.93
2019-08-23 19:00:00,30.58,69.99,1.79,350.3,0.0,97.78,24.49
2019-08-23 20:00:00,29.96,71.47,1.8,1.0,0.0,97.83,24.25
2019-08-23 21:00:00,29.39,72.66,1.72,11.4,0.0,97.85,23.98
2019-08-23 22:00:00,28.89,73.44,1.62,19.9,0.0,97.85,23.68
2019-08-23 23:00:00,28.5,73.62,1.46,29.9,0.0,97.85,23.36
2019-08-24 00:00:00,28.0,74.15,1.38,44.7,0.0,97.83,22.99
2019-08-24 01:00:00,27.44,75.72,1.36,57.0,0.0,97.82,22.79
2019-08-24 02:00:00,27.0,77.44,1.35,62.1,0.0,97.82,22.75
2019-08-24 03:00:00,26.81,79.28,1.27,63.4,0.0,97.83,22.93
2019-08-24 04:00:00,26.78,79.31,1.14,61.2,0.0,97.86,22.92
2019-08-24 05:00:00,26.89,79.51,0.92,54.2,0.0,97.88,23.06
2019-08-24 06:00:00,28.09,73.39,0.79,48.1,0.0,97.93,22.89
2019-08-24 07:00:00,29.62,67.35,0.47,33.7,0.01,97.98,22.95
2019-08-24 08:00:00,33.33,51.36,0.48,336.6,0.0,98.01,21.96
2019-08-24 09:00:00,35.29,44.5,1.51,323.9,0.01,98.02,21.38
2019-08-24 10:00:00,36.32,42.37,2.05,333.9,0.02,97.99,21.51
2019-08-24 11:00:00,36.99,40.97,2.36,345.3,0.02,97.93,21.57
2019-08-24 12:00:00,37.39,40.44,2.64,353.9,0.03,97.86,21.71
2019-08-24 13:00:00,37.25,40.96,2.87,358.6,0.04,97.78,21.79
2019-08-24 14:00:00,36.86,41.88,2.82,0.0,0.06,97.71,21.81
2019-08-24 15:00:00,36.34,44.22,2.31,2.7,0.05,97.69,22.24
2019-08-24 16:00:00,35.75,44.31,1.79,11.9,0.05,97.68,21.72
2019-08-24 17:00:00,34.48,48.31,1.14,44.6,0.05,97.71,21.99
2019-08-24 18:00:00,32.07,66.79,1.31,101.5,0.04,97.75,25.12
2019-08-24 19:00:00,30.61,71.24,1.9,123.2,0.05,97.8,24.83
2019-08-24 20:00:00,29.37,76.64,2.28,133.6,0.07,97.83,24.87
2019-08-24 21:00:00,28.22,83.7,2.8,140.2,0.07,97.86,25.21
2019-08-24 22:00:00,27.43,88.94,3.04,143.2,0.1,97.9,25.47
2019-08-24 23:00:00,26.93,92.55,2.88,146.5,0.11,97.92,25.64
2019-08-25 00:00:00,26.68,94.45,2.4,151.4,0.14,97.92,25.74
2019-08-25 01:00:00,26.5,95.75,1.87,157.0,0.14,97.9,25.78
2019-08-25 02:00:00,26.42,96.11,1.74,161.9,0.13,97.9,25.78
2019-08-25 03:00:00,26.35,96.15,1.88,164.9,0.12,97.9,25.72
2019-08-25 04:00:00,26.25,96.29,1.98,164.2,0.13,97.92,25.64
2019-08-25 05:00:00,26.21,96.11,2.27,161.5,0.13,97.96,25.57
2019-08-25 06:00:00,26.68,94.03,3.05,160.1,0.13,98.03,25.67
2019-08-25 07:00:00,27.46,89.9,3.23,163.8,0.13,98.07,25.68
2019-08-25 08:00:00,28.62,81.64,3.15,160.4,1.62,98.11,25.19
2019-08-25 09:00:00,29.85,73.93,2.69,148.4,1.48,98.13,24.72
2019-08-25 10:00:00,30.65,69.73,2.3,135.2,1.39,98.1,24.52
2019-08-25 11:00:00,31.2,67.2,1.98,120.3,1.07,98.05,24.42
2019-08-25 12:00:00,31.49,65.36,1.8,104.8,0.9,97.99,24.22
2019-08-25 13:00:00,31.64,64.44,1.75,92.9,0.54,97.93,24.14
2019-08-25 14:00:00,31.63,64.08,1.79,76.4,0.27,97.88,24.03
2019-08-25 15:00:00,31.48,64.7,1.99,64.5,0.1,97.84,24.06
2019-08-25 16:00:00,31.1,68.04,1.98,64.6,0.04,97.83,24.52
2019-08-25 17:00:00,30.28,71.06,2.08,69.1,0.01,97.83,24.47
2019-08-25 18:00:00,28.92,81.83,1.58,73.1,0.0,97.86,25.53
2019-08-25 19:00:00,28.4,83.94,1.67,71.9,0.0,97.91,25.45
2019-08-25 20:00:00,27.96,85.35,1.74,74.0,0.0,97.97,25.3
2019-08-25 21:00:00,27.54,86.96,1.73,80.4,0.0,98.0,25.19
2019-08-25 22:00:00,27.16,88.42,1.74,86.1,0.0,98.02,25.11
2019-08-25 23:00:00,26.88,89.54,1.88,86.3,0.0,98.02,25.04
2019-08-26 00:00:00,26.64,90.63,2.22,84.3,0.0,98.01,25.0
2019-08-26 01:00:00,26.36,92.34,2.54,80.5,0.0,98.0,25.05
2019-08-26 02:00:00,26.17,93.69,2.7,73.4,0.0,97.99,25.1
2019-08-26 03:00:00,26.08,94.32,2.8,66.5,0.0,97.98,25.11
2019-08-26 04:00:00,25.97,94.59,2.85,60.4,0.0,97.99,25.06
2019-08-26 05:00:00,25.9,94.23,2.93,56.4,0.0,98.03,24.93
2019-08-26 06:00:00,26.32,90.84,3.33,54.5,0.0,98.07,24.73
2019-08-26 07:00:00,27.21,83.8,3.0,54.5,0.12,98.1,24.25
2019-08-26 08:00:00,28.76,72.67,3.07,71.6,0.0,98.1,23.39
2019-08-26 09:00:00,30.46,66.39,3.34,93.4,0.0,98.1,23.5
2019-08-26 10:00:00,31.62,62.79,3.54,102.2,0.0,98.07,23.68
2019-08-26 11:00:00,32.41,59.89,3.5,104.4,0.0,98.02,23.63
2019-08-26 12:00:00,33.34,56.77,3.35,105.8,0.0,97.95,23.61
2019-08-26 13:00:00,34.11,54.71,3.09,107.3,0.0,97.88,23.71
2019-08-26 14:00:00,34.16,54.12,2.88,108.0,0.0,97.81,23.58
2019-08-26 15:00:00,33.83,54.73,2.69,108.4,0.0,97.78,23.46
2019-08-26 16:00:00,33.04,58.08,2.35,109.7,0.0,97.78,23.72
2019-08-26 17:00:00,31.97,62.28,2.06,113.2,0.0,97.79,23.85
2019-08-26 18:00:00,30.29,73.6,1.34,126.2,0.0,97.82,25.06
2019-08-26 19:00:00,29.78,76.16,1.15,144.9,0.0,97.88,25.15
2019-08-26 20:00:00,29.41,77.5,0.89,169.7,0.0,97.92,25.09
2019-08-26 21:00:00,29.1,78.23,0.71,213.5,0.0,97.94,24.94
2019-08-26 22:00:00,28.73,78.68,0.76,261.7,0.0,97.94,24.69
2019-08-26 23:00:00,28.32,79.37,0.9,296.3,0.0,97.93,24.42
2019-08-27 00:00:00,27.89,80.43,1.04,333.2,0.0,97.92,24.23
2019-08-27 01:00:00,27.3,83.33,1.22,359.5,0.0,97.92,24.25
